Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,24/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Pakistan,PAK,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,9.035222052,7.743082001,11.51732378,7.68226333,9.347514829,9.012793584,4.681208054,2.847094289,2.236770322,2.869278522,2.579726966,2.838841608,3.267223228,1.86928654,6.283670524,7.875334164,6.342627697,7.717608964,5.91365381,7.27363823,7.166090203,6.104232652,6.630913171,3.173173238,4.087183876,5.842420082,3.990789349,4.534681207,5.764714492,3.538340045,4.018903973,3.477750104,5.174595331,3.466421045,3.619676065,3.410920074,2.713634056,2.835658665,5.349778722,4.538055558,4.557716361,4.423337111,4.573558463,6.284184182,7.22096666,11.19874358,10.4651605,9.121842329,12.11650322,12.3953676,13.42784109,16.65092599,13.92505381,13.68959521,13.07794357,13.57275881,12.74349638,12.30329335,
Pakistan,PAK,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,3.241449719,4.417364813,3.966547192,2.720348205,2.863571282,2.253198396,2.030201342,2.110199297,1.841243863,4.244512431,3.562151108,3.765073828,2.779863657,3.949774088,9.851289452,7.317838897,10.30106156,13.81023391,5.810988539,7.344171069,9.862870406,9.764135725,6.880743495,16.57939925,11.89613597,2.830464282,2.32010263,1.984867604,1.262493541,3.379831367,1.725314315,3.880940298,2.668428045,1.511071737,1.73404192,3.192445985,1.990331947,1.445459094,1.619245229,1.318864671,1.647986325,2.231940059,2.459232686,2.343553316,2.37041695,2.522592665,2.570688248,2.808962128,4.779911707,4.312740925,3.224418308,3.006432649,2.861330448,2.514726128,2.501451487,2.102909707,2.015182802,1.68021572,
Pakistan,PAK,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,0.995405819,1.954810866,1.529271207,1.153427639,1.309061158,2.253198396,0.654362416,0.48568079,0.463720676,0.460391481,0.956170895,0.275163143,0.042699177,0.184932227,0.15597128,0.596500909,0.104260012,0.288014997,0.282497249,1.896603722,0.812775347,0.960594465,0.047051378,0.18602594,0.033219605,1.020661549,0.963334752,0.165045795,0.094470797,0.141127607,0.181519105,0.160125651,0.257576725,0.617018387,0.653075387,1.151299051,1.040153953,1.029548394,1.154491081,0.948917205,1.054534585,1.047881812,1.232464771,0.924644274,1.028055857,1.061751851,1.499125766,1.658585691,1.768425324,1.37286258,1.845445059,1.538946257,1.544684206,1.481856814,1.455039423,1.384415718,1.270292149,1.259751331,
Pakistan,PAK,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,0.076569678,0.43158162,0.238948626,0.282916213,0.34771937,0.706511361,2.634228188,1.858985095,1.95035461,2.847001515,3.302382137,2.058460891,2.043670951,0.329935904,0.197205066,1.453673665,1.473426622,1.906182097,2.742437663,1.146523461,1.527819136,1.473674716,1.019724104,1.111927775,1.605874789,2.259697198,0.853078888,1.011865065,0.770846223,0.777957219,2.568641736,1.853573643,1.215399113,2.479167785,1.144172683,2.737561628,2.209141466,2.253483853,1.607275593,0.87644677,1.565870334,1.354064734,1.502442319,2.115119642,2.219000725,2.603180465,2.772487127,3.4510119,3.504995475,3.246015263,4.256683762,4.389963309,3.090767691,3.239228801,3.069476904,2.497151477,2.733405445,3.107184717,
Pakistan,PAK,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,9.009698826,5.940594059,2.795698925,5.48422198,13.23379014,13.61466488,12.51677852,9.512644448,5.45553737,6.087563489,7.426905433,6.725708959,6.686102154,11.35862141,9.35469124,3.681752019,3.807644585,3.84815304,5.250691145,2.405413031,9.472325935,10.83400692,7.011488031,6.382120696,2.907301669,4.81262918,2.866356886,3.376002149,4.98854597,7.219756462,4.303973815,3.888754971,5.184053814,3.85791295,3.04084706,4.998093163,5.021731162,4.100847976,4.318678603,4.976200758,5.957256452,5.861136588,5.29208864,4.432798689,4.267907204,4.717181449,4.7534479,5.479805866,6.109745986,8.374472104,9.637783049,10.18436894,14.75465842,14.05805946,12.65535754,12.61946848,11.43194314,10.99603361,
Pakistan,PAK,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,18.47881572,19.06575273,15.17323775,15.99564744,24.25853958,25.51078862,23.80872483,20.21436945,12.82051282,17.23943327,18.78903443,15.02871921,13.1807942,18.43858359,24.04198675,18.80262194,18.97187565,25.15615014,21.15172988,20.55716079,27.44271633,30.49965482,19.95394794,28.58978028,21.59665146,15.23177599,11.24284667,10.58092282,10.31173145,14.00751782,10.64621395,12.51087859,11.78372195,10.38950266,8.615412686,14.2177623,12.47121234,12.70782081,12.38968373,11.13633118,13.34612418,13.93850656,14.28137482,13.75179682,15.56819254,16.01573325,16.44314601,17.79256659,20.95224498,23.11559223,24.10960295,24.32042159,27.30627982,27.55459825,25.96679862,24.64605458,22.92938675,23.08670067,
Pakistan,PAK,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,63.24655436,61.23381569,62.1744325,65.61479869,56.10554306,54.80236777,58.0033557,63.85865014,68.00327332,66.17162206,65.21306583,67.20897363,73.1230767,71.59819271,60.27214299,65.86720957,69.60949886,59.66256231,69.26349411,64.52538696,60.25494193,57.27973801,65.95895288,61.73491954,67.05045081,70.68528568,76.07506858,76.18806585,77.00833605,75.02684728,77.25927082,75.84348106,77.11859465,79.44329636,80.40739935,75.32645731,77.90248658,81.66948024,80.21122338,82.10597047,81.61178804,79.88802107,80.40068948,79.42441107,77.20016137,72.39556776,72.72807877,72.77796435,66.63798576,62.56526245,61.06893707,57.79651766,57.72970428,57.88848892,60.26886968,61.27527954,64.00828874,64.30588769,
Pakistan,PAK,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,400160000,424067000,406571000,406608000,469324000,550458000,634119000,679890000,292062000,331614000,448526000,491675000,1169420000,1059890000,1192890000,1052520000,1185930000,1212540000,1634080000,2461800000,2618000000,2883000000,2397000000,3077000000,2558000000,2740000000,3384000000,4172000000,4522000000,4709000000,5588730000,6528070000,7316780000,6688090000,7365390000,7991570000,9320950000,8716960000,8493710000,8424000000,9028000000,9238000000,9913000000,11930000000,13379000000,16051000000,16930100000,17837500000,20323100000,17523100000,21409500000,25382600000,24567320000,25120800000,24731260000,22089100000,20375000000,21569000000,
Pakistan,PAK,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,4.543134252,6.245239909,5.639187575,6.115342764,5.154428308,5.098338744,5.033557047,6.38084073,5.769230769,8.232096712,7.642458409,9.660782486,9.117010469,9.273930861,17.69646555,23.45095278,23.12245812,21.63350518,17.9248195,19.9262567,17.02514297,20.95997003,22.75829333,22.50035774,18.52442423,16.13485148,15.09027384,11.58247252,10.48049267,8.207129469,8.440501034,9.862461376,12.26621663,13.12187143,10.96465778,10.51615316,10.14869827,10.49287733,10.95499676,11.75440465,12.64099444,14.84786396,16.49735239,16.77291003,13.32051067,12.99790274,12.12421215,17.60383245,18.41657232,17.19790278,15.16769864,13.88564809,17.81212216,13.59020832,11.95111451,10.10996062,9.367402674,8.733908151,
Pakistan,PAK,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.344802426,0.414723741,0.858020531,0.8366178,0.960315109,0.645672769,0.492955477,0.657793495,0.685489381,0.858087496,0.611599091,0.559140832,0.685133469,0.446121802,0.518924465,0.683097047,0.566039569,0.571599465,0.375802884,0.539325936,0.514632459,0.4757385,0.598206919,0.452799224,0.408103438,0.276679129,0.424430724,0.417888416,0.302621706,0.238508161,0.216255325,0.210025183,,0.162394286,0.221243925,0.181719529,0.186728524,0.264177326,0.216655999,0.184053227,0.202919491,0.206023615,0.269202367,0.410994609,0.573654842,1.115820461,1.289051064,1.053410142,1.570702148,1.489607242,2.022471107,2.092130906,1.804349772,1.566891923,1.49031376,1.965116565,
Pakistan,PAK,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,24.46519204,25.93569288,31.05304271,35.97481798,44.91885288,46.32247412,48.62932615,55.67646653,57.18666884,55.12792173,55.37407196,62.37392053,52.23777343,54.32636832,57.01875753,58.29530582,57.25971295,55.42296746,48.19089962,51.09600982,57.90603925,62.5069206,67.54726052,61.89036928,66.39121125,71.95185311,66.01476949,69.68595377,78.69259189,78.9127732,78.7725397,84.64951828,,82.96587228,83.78443232,85.99477597,83.9105661,84.14981409,84.69683632,84.87643319,85.53763666,84.95931583,85.1424625,81.74963024,81.30725773,79.53996983,73.45368688,76.39120658,74.09038733,71.50547884,75.80581216,74.01006294,74.8257171,76.09598535,78.22601884,77.22769644,
Pakistan,PAK,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128680119,0.152121904,0.512140355,0.614381799,0.53183859,0.428824677,0.192830951,0.198970549,0.236822273,0.240759694,0.233249534,0.193982063,0.241235762,0.304830328,0.195367927,
Pakistan,PAK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.86E-05,0.022368691,0.811845164,0.937735203,0.560288346,0.596638872,1.228918926,1.247790509,1.207591961,1.15872385,1.596760765,0.763870831,2.286946209,1.071986154,2.117504572,4.286366505,3.139977548,6.778141792,7.127245063,6.55432412,5.949368751,1.862042689,0.987867474,1.426796379,0.719297732,0.677906073,0.482747572,0.914340212,1.273950809,1.477213245,1.212938159,0.962309313,,0.977360713,0.755733174,0.866101479,0.312840078,0.912294333,1.426375181,2.1341013,1.926437715,2.278470363,2.401727522,4.182224737,4.941180529,5.633076041,5.792826342,4.115490036,5.709912538,5.215772735,1.351094154,2.105409262,2.642198107,1.210896373,0.761828336,1.203241424,
Pakistan,PAK,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,14.1952391,11.8573108,10.37632631,9.33836124,12.35894026,9.487870665,8.036110087,9.267342929,10.62981481,13.28718666,15.11077461,25.33059548,32.11699126,24.73155909,31.93080518,29.88908773,26.28074595,29.97801944,23.5349278,26.75081414,20.27284508,21.37699725,22.39247853,17.30912348,15.64357739,13.69463872,13.95899133,11.62168417,9.304076129,10.34722815,9.882158961,9.46817617,,11.78042188,8.98101845,10.08615159,13.53777108,13.04844252,10.54265371,10.89986874,10.77429351,10.79897529,10.40716383,12.08866169,11.89258188,12.2801235,18.19679625,16.67072161,16.79432453,19.48937346,17.10068819,19.95128577,19.04033937,19.91761363,18.58708054,18.65018524,
Pakistan,PAK,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,60.94641146,61.64985386,56.77374183,52.82084901,41.08044928,42.83573274,41.52038713,32.99990003,30.22238075,29.44519682,27.18085073,10.37993037,11.72961557,18.75184311,7.800269117,6.068968871,12.32608462,6.678510866,20.47242953,13.58325204,13.93582499,12.49340428,7.132617251,18.00623999,16.48935289,13.19560409,18.84613646,16.98547099,10.21190784,8.715718494,9.650194713,4.42169472,,3.854362608,6.100574041,2.726854066,1.9115588,1.424546904,2.950941769,1.710519828,1.471060674,1.58511723,1.620636179,1.494782376,1.237610598,1.223341473,1.213520007,1.723440794,1.802071854,2.281347234,2.473478802,1.82295878,1.671921169,1.190471888,0.902436179,0.91444324,
Pakistan,PAK,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,101,105,96,93,97,85,99,104,102,97,100,95,92,90,97,118,114,115,117,109,100,93.87847235,89.86315968,96.2444044,103.0146342,103.466744,106.0182445,109.5536252,123.4408117,115.5773816,131.2365236,155.247558,155.9365498,152.3196712,157.0848693,149.4219687,139.823483,141.032541,
Pakistan,PAK,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,28.71617563,30.40941854,27.65311203,36.64227156,29.21268424,35.70279256,37.85718009,44.43223792,49.10773208,53.77536041,61.9042028,76.11464109,88.09254886,82.31265416,84.10678262,75.01655344,90.56540496,83.96034592,80.41157591,85.60007,100,108.9981057,122.1885266,137.3004501,143.8572439,171.8336909,176.882929,180.3492079,182.3636147,167.9364987,180.700275,181.0999518,174.5086136,182.6773357,174.3889226,163.7462489,162.2802301,170.6242926,
Pakistan,PAK,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.924400372,10.02134086,10.8574776,11.85938452,11.85938452,9.620991272,9.253269829,10.26342067,10.43236435,9.014488762,10.29398389,10.24970042,10.03185394,11.08380496,8.339459594,8.079155177,7.674618538,8.946036698,9.143074282,9.92589866,9.953297965,10.9395809,9.540423643,10.39998591,10.24730537,9.393205857,,,
Pakistan,PAK,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,129.4871795,116.6666667,112.9411765,120.7792208,122.7848101,116.4383562,150,135.0649351,124.3902439,114.1176471,108.6956522,105.5555556,104.5454545,107.1428571,107.7777778,119.1919192,120,118.556701,136.0465116,117.2043011,100,99.8542624,94.8122016,88.67808264,84.55614291,75.18568042,70.01455958,65.53907719,57.62593835,64.83013155,64.68503891,61.78676057,59.33760785,56.66977937,58.80350895,60.23919904,62.83297399,58.23865652,
Pakistan,PAK,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,372055106.1,403617882.4,529564523.7,658454317.6,733961409.6,795361665.7,828143400.6,851502536.9,973225547.6,1011230327,1007588803,1105677617,1295832824,1516931140,1863072420,2084059207,2422617669,2376615923,2181778312,2430729611,2912559245,2424000455,1945000000,1793000000,1987000000,2097000000,1992000000,3040000000,5132000000,7290000000,8177000000,8562000000,9366000000,5966430000,6551000000,7408000000,7634000000,7241000000,7980000000,8215000000,8706000000,9858110000,
Pakistan,PAK,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,97.35406438,98.34045763,98.08355692,97.61097411,96.39103982,97.71596274,96.37711024,97.34705796,97.3168232,97.68537207,97.58000539,97.50856511,97.6027478,98.1466241,98.65085859,96.94294548,98.48030743,96.59039936,95.64212557,95.67917506,96.07186877,95.70551198,96.09254499,95.92861127,96.02415702,95.23128278,93.92570281,95.19736842,96.76539361,96.57064472,96.85703803,96.89324924,96.30578689,95.65904569,96.26011296,95.66684665,94.74718365,93.92349123,94.58646617,94.20572124,94.417643,94.45126906,
Pakistan,PAK,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,49.24752165,51.83319373,50.30053111,49.04916192,53.87551661,54.21461511,49.46364632,53.59017314,60.66153662,65.74902661,67.89232426,77.67573936,86.32744544,87.44184976,81.81800609,105.4914811,111.6631842,106.732265,85.67373275,93.95163888,100,93.80436483,103.3955873,120.009941,165.2138695,233.4045158,274.5271122,299.9788294,389.6190204,291.4947304,347.9982971,405.1123057,405.9664399,410.9578704,438.0481586,406.5500133,436.7872166,531.5304535,
Pakistan,PAK,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,5.468385894,5.538024613,4.28512567,3.81644707,3.699939012,3.536231884,2.924822064,1.903460838,3.071053887,2.304248116,2.713396374,3.389886021,6.153684558,5.116011545,4.074923416,4.006969459,4.156800225,7.42573046,5.08207849,4.177327722,3.238409284,3.011755096,3.089919596,2.42562044,2.512897605,1.895379662,2.06772941,1.806061106,2.045400732,1.810996891,1.735617649,1.491825994,1.56871812,1.682383948,1.694725945,1.602223248,2.641632282,2.237742211,2.732568992,2.330531195,2.71439254,3.158754222,2.299417333,2.651999321,3.376211649,3.012253533,4.39633679,4.538992982,4.561396892,4.209152315,4.867478995,4.481255616,4.456237917,5.261361904,5.513940828,4.997383907,4.568174597,3.978456362,
Pakistan,PAK,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,643700000,633800000,728100000,880400000,983800000,1035000000,899200000,1098000000,1048500000,1007270000,1101940000,915960000,666430000,973610000,1739910000,2129290000,2132650000,2451880000,3285270000,4060730000,5349540000,5631600000,5449980000,5326060000,5853800000,5888530000,5367240000,5818740000,6588440000,7107042632,7382994271,8431484302,9375038865,9492426589,8884515841,11460540302,12149836723,11611888416,9308164656,10297654327,10721945508,10165520151,11238129951,13048547909,17757673938,25410792575,29825753656,32593936140,42326566768,31645036252,37537025348,43578259340,43813262449,43775183197,47544888974,43989644719,46998269100,57286155320,
Pakistan,PAK,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,4.753767283,5.159356264,2.403516001,2.476147206,2.957918276,4.647342995,5.693950178,4.781420765,6.275631855,8.123938964,6.635569995,6.909690379,5.592485332,4.836638901,5.159462271,5.896801281,3.960799944,5.720916195,3.404286406,3.807197228,3.122885332,3.652780737,3.220929251,3.143599584,3.233284362,2.687597754,4.058137888,4.034722294,3.718482676,3.620246842,4.364084816,4.47393471,3.355778131,2.769425677,2.795024943,2.735441472,2.585444759,1.186956325,1.874595532,1.616461979,0.238934305,1.687753095,1.454325539,1.396371867,0.030942071,2.023430259,1.544974086,2.292894923,1.398834744,0.966562359,0.984329553,0.926064146,1.106536032,1.577212975,1.929755954,2.049320368,2.255203686,2.048189887,
Pakistan,PAK,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47,,,11.93,,,,,,,
Pakistan,PAK,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.49,,,,,,,
Pakistan,PAK,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93,,,,,,,
Pakistan,PAK,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,
Pakistan,PAK,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.79,,,6.72,,,,,,,
Pakistan,PAK,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19,,,9,,,,,,,
Pakistan,PAK,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,,,4.3,,,,,,,
Pakistan,PAK,Informal employment (% of total non-agricultural employment),SL.ISV.IFRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.08999634,67.56999969,69.23000336,,68.97000122,71.98999786,71.23000336,,,71.23000336
Pakistan,PAK,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.41999817,67.75,69.55000305,,69.33999634,72,70.98999786,,,71.05000305
Pakistan,PAK,"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.05999756,65.91000366,66.34999847,,65.41000366,71.91999817,73.16999817,,,72.56999969
Pakistan,PAK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.18300056,21.2310009,21.1060009,21.05400085,21.03300095,21.03499985,20.98699951,20.99699974,20.91399956,20.93300056,20.83300018,20.75099945,20.76000023,20.56100082,20.31800079,20.72999954,20.97500038,20.11199951,20.98500061,21.41799927,21.76799965,22.3390007,22.92200089,22.87299919,24.02000046,23.59199905,23.61899948,23.6420002
Pakistan,PAK,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98699951,22.05599976,21.9470005,21.90999985,21.78800011,21.8560009,21.86199951,21.8939991,21.81800079,21.875,21.75900078,21.68000031,21.74300003,21.61199951,21.43099976,22.03100014,22.89900017,21.99600029,23.06100082,23.98699951,24.51000023,25.2840004,26.06500053,25.58600044,26.60899925,26.16200066,26.19599915,26.26000023
Pakistan,PAK,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.86999989,15.78299999,15.79399967,15.78199959,15.64000034,15.64400005,15.72500038,15.7510004,15.72700024,15.71199989,15.68999958,15.6590004,15.64799976,15.37300014,15.05900002,14.86999989,12.47099972,12.01799965,12.57800007,11.51500034,11.43099976,11.29100037,11.13700008,12.95899963,14.51599979,14.11499977,14.06599998,14.0539999
Pakistan,PAK,GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10916.79785,11459.26074,11467.17969,11492.97461,11996.60938,12078.53516,11707.1709,11671.4209,11685.10547,11719.62988,11642.77246,11672.90234,11750.37598,12113.1416,12753.39063,13256.50195,13506.63867,13394.78223,13318.53613,13103.17773,13158.39355,13307.80566,13628.55371,13790.4209,14095.3252,14532.03223,14993.80469,15429.96094
Pakistan,PAK,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.47100067,23.15500069,23.04700089,22.86000061,22.62199974,22.62199974,20.32500076,22.37000084,22.37000084,21.40500069,21.40600014,20.82500076,20.82500076,24.1609993,24.16200066,23.88100052,24.68799973,26.05500031,27.18199921,26.62899971,25.37299919,24.82799911,24.18899918,22.60700035,22.02199936,24.22999954,23.8010006,23.36800003
Pakistan,PAK,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.63500023,17.33200073,16.98500061,16.69599915,17.16399956,16.7840004,14.78899956,15.45300007,15.35099983,16.3409996,16.34700012,16.14100075,15.94900036,18.35099983,18.1590004,16.42300034,16.48699951,17.3010006,18.13100052,16.65600014,15.55500031,15.15999985,14.71700001,13.96700001,13.31700039,15.63300037,15.28299999,14.83699989
Pakistan,PAK,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.04399872,61.58300018,61.31399918,60.81499863,61.63100052,60.94400024,53.63299942,62.82300186,62.64199829,49.47600174,49.49499893,46.49700165,46.17900085,52.83200073,52.52099991,57.47800064,60.92699814,63.66400146,63.82099915,65.08000183,62.39199829,61.10699844,59.70600128,54.17900085,53.97399902,55.93600082,55.36800003,54.61500168
Pakistan,PAK,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.08,,,,,,,
Pakistan,PAK,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.98,,,,,,,
Pakistan,PAK,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.39,,,,,,,
Pakistan,PAK,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.51499939,33.77199936,33.83300018,33.9620018,34.13299942,34.13299942,36.43399811,35.2480011,35.2480011,35.57699966,35.57500076,39.85100174,39.85200119,37.88499832,37.88499832,38.66899872,38.49300003,37.1570015,36.98500061,36.60100174,37.00099945,38.4090004,39.77399826,39.77000046,39.4090004,38.64899826,39.02500153,39.40399933
Pakistan,PAK,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.89899826,35.14400101,35.24900055,35.37799835,35.43299866,35.48899841,36.94400024,36.96500015,36.97700119,35.96300125,35.96300125,40.31399918,40.30599976,39.24000168,39.26499939,41.3390007,41.56800079,40.52299881,40.56900024,40.72000122,41.14400101,42.51599884,43.80400085,43.38700104,43.37200165,42.58599854,42.92499924,43.30599976
Pakistan,PAK,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.36599922,24.71800041,24.89699936,25.23999977,24.83799934,25.22800064,33.36199951,25.20499992,25.32500076,33.43799973,33.42399979,37.31299973,37.49100113,31.19599915,31.36700058,26.64100075,24.90699959,22.69300079,22.47900009,20.71899986,21.38199997,22.99799919,24.66500092,26.55200005,24.86199951,24.12599945,24.56900024,25.11300087
Pakistan,PAK,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5340004,65.27100182,65.21500015,65.08100128,64.90600014,64.90400124,62.50500107,63.90099907,63.89999962,63.63900185,63.64100075,59.32900238,59.32699966,61.23400116,61.23500252,60.39400101,60.64199829,61.85499954,61.76699829,62.07499886,61.50499916,60.19499969,58.92499924,59.12600136,59.17699814,60.01799774,59.63599968,59.25
